ImeDatoteke;Kategorija;ID_Kategorija
ILSVRC2010_val_00016244.JPEG;airship, dirigible;779
ILSVRC2010_val_00016245.JPEG;leafhopper;318
ILSVRC2010_val_00016246.JPEG;bottlecap;982
ILSVRC2010_val_00016247.JPEG;tile roof;960
ILSVRC2010_val_00016248.JPEG;alp;71
ILSVRC2010_val_00016249.JPEG;pencil sharpener;645
ILSVRC2010_val_00016250.JPEG;walnut;95
ILSVRC2010_val_00016251.JPEG;red wolf, maned wolf, Canis rufus, Canis niger;439
ILSVRC2010_val_00016252.JPEG;blue poppy, Meconopsis betonicifolia;127
ILSVRC2010_val_00016253.JPEG;ruffed grouse, partridge, Bonasa umbellus;387
ILSVRC2010_val_00016254.JPEG;boa constrictor, Constrictor constrictor;476
ILSVRC2010_val_00016255.JPEG;leek;63
ILSVRC2010_val_00016256.JPEG;morel;275
ILSVRC2010_val_00016257.JPEG;binder, ring-binder;966
ILSVRC2010_val_00016258.JPEG;witch elm, wych elm, Ulmus glabra;215
ILSVRC2010_val_00016259.JPEG;knee pad;902
ILSVRC2010_val_00016260.JPEG;centaury;181
ILSVRC2010_val_00016261.JPEG;flat bench;808
ILSVRC2010_val_00016262.JPEG;pencil sharpener;645
ILSVRC2010_val_00016263.JPEG;crutch;653
ILSVRC2010_val_00016264.JPEG;bookcase;803
ILSVRC2010_val_00016265.JPEG;cauliflower;52
ILSVRC2010_val_00016266.JPEG;acorn;83
ILSVRC2010_val_00016267.JPEG;Kentucky coffee tree, bonduc, chicot, Gymnocladus dioica;220
ILSVRC2010_val_00016268.JPEG;leopard, Panthera pardus;447
ILSVRC2010_val_00016269.JPEG;caldron, cauldron;636
ILSVRC2010_val_00016270.JPEG;rock crab, Cancer irroratus;293
ILSVRC2010_val_00016271.JPEG;bullfrog, Rana catesbeiana;482
ILSVRC2010_val_00016272.JPEG;golf ball;732
ILSVRC2010_val_00016273.JPEG;tabby, tabby cat;353
ILSVRC2010_val_00016274.JPEG;lion, king of beasts, Panthera leo;449
ILSVRC2010_val_00016275.JPEG;quince;33
ILSVRC2010_val_00016276.JPEG;prickly poppy, Papaver argemone;124
ILSVRC2010_val_00016277.JPEG;paper mulberry, Broussonetia papyrifera;249
ILSVRC2010_val_00016278.JPEG;jaguar, panther, Panthera onca, Felis onca;445
ILSVRC2010_val_00016279.JPEG;academic gown, academic robe, judges robe;905
ILSVRC2010_val_00016280.JPEG;handkerchief, hankie, hanky, hankey;881
ILSVRC2010_val_00016281.JPEG;kit fox, Vulpes macrotis;435
ILSVRC2010_val_00016282.JPEG;lunar crater;69
ILSVRC2010_val_00016283.JPEG;rapeseed;90
ILSVRC2010_val_00016284.JPEG;ringneck snake, ring-necked snake, ring snake;468
ILSVRC2010_val_00016285.JPEG;go-kart;677
ILSVRC2010_val_00016286.JPEG;brown bear, bruin, Ursus arctos;416
ILSVRC2010_val_00016287.JPEG;mortarboard;940
ILSVRC2010_val_00016288.JPEG;conch;337
ILSVRC2010_val_00016289.JPEG;pandanus, screw pine;200
ILSVRC2010_val_00016290.JPEG;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;488
ILSVRC2010_val_00016291.JPEG;spatula;639
ILSVRC2010_val_00016292.JPEG;optical telescope;554
ILSVRC2010_val_00016293.JPEG;boxer;379
ILSVRC2010_val_00016294.JPEG;electric guitar;513
ILSVRC2010_val_00016295.JPEG;lycaenid, lycaenid butterfly;328
ILSVRC2010_val_00016296.JPEG;bumper car, Dodgem;776
ILSVRC2010_val_00016297.JPEG;jackfruit, jak, jack;23
ILSVRC2010_val_00016298.JPEG;jigsaw puzzle;745
ILSVRC2010_val_00016299.JPEG;trilobite;277
ILSVRC2010_val_00016300.JPEG;chessman, chess piece;747
ILSVRC2010_val_00016301.JPEG;computer keyboard, keypad;563
ILSVRC2010_val_00016302.JPEG;home theater, home theatre;844
ILSVRC2010_val_00016303.JPEG;castle;850
ILSVRC2010_val_00016304.JPEG;tank, army tank, armored combat vehicle, armoured combat vehicle;663
ILSVRC2010_val_00016305.JPEG;mussel;344
ILSVRC2010_val_00016306.JPEG;church, church building;837
ILSVRC2010_val_00016307.JPEG;pecan;100
ILSVRC2010_val_00016308.JPEG;cherry;24
ILSVRC2010_val_00016309.JPEG;mailbag, postbag;699
ILSVRC2010_val_00016310.JPEG;container ship, containership, container vessel;789
ILSVRC2010_val_00016311.JPEG;mosque;838
ILSVRC2010_val_00016312.JPEG;chest;725
ILSVRC2010_val_00016313.JPEG;binoculars, field glasses, opera glasses;551
ILSVRC2010_val_00016314.JPEG;blue columbine, Aquilegia caerulea, Aquilegia scopulorum calcarea;109
ILSVRC2010_val_00016315.JPEG;bottlecap;982
ILSVRC2010_val_00016316.JPEG;cabbage butterfly;326
ILSVRC2010_val_00016317.JPEG;green pea, garden pea;36
ILSVRC2010_val_00016318.JPEG;African elephant, Loxodonta africana;414
ILSVRC2010_val_00016319.JPEG;file, file cabinet, filing cabinet;807
ILSVRC2010_val_00016320.JPEG;box turtle, box tortoise;455
ILSVRC2010_val_00016321.JPEG;tennis ball;752
ILSVRC2010_val_00016322.JPEG;wolf spider, hunting spider;285
ILSVRC2010_val_00016323.JPEG;camcorder;760
ILSVRC2010_val_00016324.JPEG;redbud, Cercis canadensis;251
ILSVRC2010_val_00016325.JPEG;peanut, earthnut, goober, goober pea, groundnut, monkey nut;94
ILSVRC2010_val_00016326.JPEG;blueberry;8
ILSVRC2010_val_00016327.JPEG;electric locomotive;665
ILSVRC2010_val_00016328.JPEG;trowel;629
ILSVRC2010_val_00016329.JPEG;spider orchid;173
ILSVRC2010_val_00016330.JPEG;live oak;204
ILSVRC2010_val_00016331.JPEG;spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish;297
ILSVRC2010_val_00016332.JPEG;Yorkshire terrier;362
ILSVRC2010_val_00016333.JPEG;lynx, catamount;444
ILSVRC2010_val_00016334.JPEG;toadflax, butter-and-eggs, wild snapdragon, devils flax, Linaria vulgaris;191
ILSVRC2010_val_00016335.JPEG;cleaver, meat cleaver, chopper;612
ILSVRC2010_val_00016336.JPEG;safe;726
ILSVRC2010_val_00016337.JPEG;moth;329
ILSVRC2010_val_00016338.JPEG;China aster, Callistephus chinensis;138
ILSVRC2010_val_00016339.JPEG;reflex camera;755
ILSVRC2010_val_00016340.JPEG;truffle, earthnut, earth-ball;261
ILSVRC2010_val_00016341.JPEG;box elder, ash-leaved maple, Acer negundo;257
ILSVRC2010_val_00016342.JPEG;revolver, six-gun, six-shooter;560
ILSVRC2010_val_00016343.JPEG;bow;557
ILSVRC2010_val_00016344.JPEG;maze, labyrinth;828
ILSVRC2010_val_00016345.JPEG;lizard orchid, Himantoglossum hircinum;166
ILSVRC2010_val_00016346.JPEG;timber wolf, grey wolf, gray wolf, Canis lupus;442
ILSVRC2010_val_00016347.JPEG;cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM;570
ILSVRC2010_val_00016348.JPEG;Egyptian cat;349
ILSVRC2010_val_00016349.JPEG;crate;727
ILSVRC2010_val_00016350.JPEG;theater curtain, theatre curtain;823
ILSVRC2010_val_00016351.JPEG;covered wagon, Conestoga wagon, Conestoga, prairie wagon, prairie schooner;695
ILSVRC2010_val_00016352.JPEG;English setter;355
ILSVRC2010_val_00016353.JPEG;cap opener;622
ILSVRC2010_val_00016354.JPEG;oxcart;694
ILSVRC2010_val_00016355.JPEG;kimono;928
ILSVRC2010_val_00016356.JPEG;fringed orchis, fringed orchid;165
ILSVRC2010_val_00016357.JPEG;shovel;628
ILSVRC2010_val_00016358.JPEG;polypore, pore fungus, pore mushroom;273
ILSVRC2010_val_00016359.JPEG;shaver, electric shaver, electric razor;616
ILSVRC2010_val_00016360.JPEG;rifle;561
ILSVRC2010_val_00016361.JPEG;quilt, comforter, comfort, puff;896
ILSVRC2010_val_00016362.JPEG;volcano;72
ILSVRC2010_val_00016363.JPEG;leaf beetle, chrysomelid;306
ILSVRC2010_val_00016364.JPEG;soy, soybean, soya, soya bean;35
ILSVRC2010_val_00016365.JPEG;banjo;508
ILSVRC2010_val_00016366.JPEG;snowmobile;688
ILSVRC2010_val_00016367.JPEG;prison, prison house;851
ILSVRC2010_val_00016368.JPEG;lipstick, lip rouge;772
ILSVRC2010_val_00016369.JPEG;drill;619
ILSVRC2010_val_00016370.JPEG;Great Dane;374
ILSVRC2010_val_00016371.JPEG;cuirass;972
ILSVRC2010_val_00016372.JPEG;celery;65
ILSVRC2010_val_00016373.JPEG;African chameleon, Chamaeleo chamaeleon;465
ILSVRC2010_val_00016374.JPEG;patas, hussar monkey, Erythrocebus patas;410
ILSVRC2010_val_00016375.JPEG;horizontal bar, high bar;735
ILSVRC2010_val_00016376.JPEG;holster;976
ILSVRC2010_val_00016377.JPEG;brussels sprouts;53
ILSVRC2010_val_00016378.JPEG;ear, spike, capitulum;86
ILSVRC2010_val_00016379.JPEG;hazelnut, filbert, cobnut, cob;98
ILSVRC2010_val_00016380.JPEG;bell;524
ILSVRC2010_val_00016381.JPEG;red beech, brown oak, booyong, crows foot, stave wood, silky elm, Heritiera trifoliolata, Terrietia trifoliolata;244
ILSVRC2010_val_00016382.JPEG;leafhopper;318
ILSVRC2010_val_00016383.JPEG;barbershop;853
ILSVRC2010_val_00016384.JPEG;huisache, cassie, mimosa bush, sweet wattle, sweet acacia, scented wattle, flame tree, Acacia farnesiana;196
ILSVRC2010_val_00016385.JPEG;goblet;723
ILSVRC2010_val_00016386.JPEG;yurt;863
ILSVRC2010_val_00016387.JPEG;lizard orchid, Himantoglossum hircinum;166
ILSVRC2010_val_00016388.JPEG;disa;162
ILSVRC2010_val_00016389.JPEG;Staffordshire bullterrier, Staffordshire bull terrier;363
ILSVRC2010_val_00016390.JPEG;sleeping bag;701
ILSVRC2010_val_00016391.JPEG;chisel;611
ILSVRC2010_val_00016392.JPEG;pitcher, ewer;719
ILSVRC2010_val_00016393.JPEG;maillot, tank suit;908
ILSVRC2010_val_00016394.JPEG;saw;626
ILSVRC2010_val_00016395.JPEG;mailbag, postbag;699
ILSVRC2010_val_00016396.JPEG;ceramic ware;633
ILSVRC2010_val_00016397.JPEG;pussy willow, Salix discolor;230
ILSVRC2010_val_00016398.JPEG;point-and-shoot camera;753
ILSVRC2010_val_00016399.JPEG;flatworm, platyhelminth;334
ILSVRC2010_val_00016400.JPEG;sea slug, nudibranch;340
ILSVRC2010_val_00016401.JPEG;vacuum, vacuum cleaner;997
ILSVRC2010_val_00016402.JPEG;park bench;809
ILSVRC2010_val_00016403.JPEG;sandwort;113
ILSVRC2010_val_00016404.JPEG;airliner;777
ILSVRC2010_val_00016405.JPEG;common newt, Triturus vulgaris;486
ILSVRC2010_val_00016406.JPEG;fig, common fig, common fig tree, Ficus carica;214
ILSVRC2010_val_00016407.JPEG;harvester, reaper;575
ILSVRC2010_val_00016408.JPEG;millipede, millepede, milliped;289
ILSVRC2010_val_00016409.JPEG;shower curtain;822
ILSVRC2010_val_00016410.JPEG;dial telephone, dial phone;765
ILSVRC2010_val_00016411.JPEG;head cabbage;50
ILSVRC2010_val_00016412.JPEG;balance beam, beam;734
ILSVRC2010_val_00016413.JPEG;mistflower, mist-flower, ageratum, Conoclinium coelestinum, Eupatorium coelestinum;141
ILSVRC2010_val_00016414.JPEG;orange;15
ILSVRC2010_val_00016415.JPEG;elderberry;29
ILSVRC2010_val_00016416.JPEG;dendrobium;161
ILSVRC2010_val_00016417.JPEG;subway train;795
ILSVRC2010_val_00016418.JPEG;king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica;295
ILSVRC2010_val_00016419.JPEG;butternut squash;57
ILSVRC2010_val_00016420.JPEG;analog clock;544
ILSVRC2010_val_00016421.JPEG;mantis, mantid;316
ILSVRC2010_val_00016422.JPEG;cress;40
ILSVRC2010_val_00016423.JPEG;backpack, back pack, knapsack, packsack, rucksack, haversack;700
ILSVRC2010_val_00016424.JPEG;wig;899
ILSVRC2010_val_00016425.JPEG;chime, bell, gong;503
ILSVRC2010_val_00016426.JPEG;Granny Smith;6
ILSVRC2010_val_00016427.JPEG;chime, bell, gong;503
ILSVRC2010_val_00016428.JPEG;minivan;674
ILSVRC2010_val_00016429.JPEG;Irish setter, red setter;357
ILSVRC2010_val_00016430.JPEG;bow tie, bow-tie, bowtie;917
ILSVRC2010_val_00016431.JPEG;live oak;204
ILSVRC2010_val_00016432.JPEG;panpipe, pandean pipe, syrinx;519
ILSVRC2010_val_00016433.JPEG;mushroom;66
ILSVRC2010_val_00016434.JPEG;lettuce;39
ILSVRC2010_val_00016435.JPEG;mango;28
ILSVRC2010_val_00016436.JPEG;olive;84
ILSVRC2010_val_00016437.JPEG;quilt, comforter, comfort, puff;896
ILSVRC2010_val_00016438.JPEG;aerides;150
ILSVRC2010_val_00016439.JPEG;kidney bean;34
ILSVRC2010_val_00016440.JPEG;ptarmigan;386
ILSVRC2010_val_00016441.JPEG;griffon, Brussels griffon, Belgian griffon;373
ILSVRC2010_val_00016442.JPEG;bath towel;884
ILSVRC2010_val_00016443.JPEG;Christmas stocking;950
ILSVRC2010_val_00016444.JPEG;shopping cart;661
ILSVRC2010_val_00016445.JPEG;toaster;995
ILSVRC2010_val_00016446.JPEG;cannon;957
ILSVRC2010_val_00016447.JPEG;cardoon;64
ILSVRC2010_val_00016448.JPEG;flat-coated retriever;360
ILSVRC2010_val_00016449.JPEG;printer;577
ILSVRC2010_val_00016450.JPEG;mortar;709
ILSVRC2010_val_00016451.JPEG;American lobster, Northern lobster, Maine lobster, Homarus americanus;296
ILSVRC2010_val_00016452.JPEG;nematode, nematode worm, roundworm;335
ILSVRC2010_val_00016453.JPEG;red helleborine, Cephalanthera rubra;156
ILSVRC2010_val_00016454.JPEG;linden, linden tree, basswood, lime, lime tree;201
ILSVRC2010_val_00016455.JPEG;tent, collapsible shelter;875
ILSVRC2010_val_00016456.JPEG;honeycomb;877
ILSVRC2010_val_00016457.JPEG;leafhopper;318
ILSVRC2010_val_00016458.JPEG;hermit crab;299
ILSVRC2010_val_00016459.JPEG;strawflower, golden everlasting, yellow paper daisy, Helichrysum bracteatum;132
ILSVRC2010_val_00016460.JPEG;swimming trunks, bathing trunks;907
ILSVRC2010_val_00016461.JPEG;pajama, pyjama;912
ILSVRC2010_val_00016462.JPEG;triumphal arch;829
ILSVRC2010_val_00016463.JPEG;eggbeater, eggwhisk;640
ILSVRC2010_val_00016464.JPEG;syringe;550
ILSVRC2010_val_00016465.JPEG;entertainment center;819
ILSVRC2010_val_00016466.JPEG;electric guitar;513
ILSVRC2010_val_00016467.JPEG;remote control, remote;590
ILSVRC2010_val_00016468.JPEG;elderberry;29
ILSVRC2010_val_00016469.JPEG;terrapin;454
ILSVRC2010_val_00016470.JPEG;swimming trunks, bathing trunks;907
ILSVRC2010_val_00016471.JPEG;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;684
ILSVRC2010_val_00016472.JPEG;fire engine, fire truck;681
ILSVRC2010_val_00016473.JPEG;garter snake, grass snake;472
ILSVRC2010_val_00016474.JPEG;scorpionweed, scorpion weed, phacelia;189
ILSVRC2010_val_00016475.JPEG;bolo tie, bolo, bola tie, bola;919
ILSVRC2010_val_00016476.JPEG;point-and-shoot camera;753
ILSVRC2010_val_00016477.JPEG;chrysanthemum;140
ILSVRC2010_val_00016478.JPEG;bathtub, bathing tub, bath, tub;716
ILSVRC2010_val_00016479.JPEG;aerides;150
ILSVRC2010_val_00016480.JPEG;pencil;650
ILSVRC2010_val_00016481.JPEG;barometer;538
ILSVRC2010_val_00016482.JPEG;cardoon;64
ILSVRC2010_val_00016483.JPEG;mosque;838
ILSVRC2010_val_00016484.JPEG;teak, Tectona grandis;235
ILSVRC2010_val_00016485.JPEG;adjustable wrench, adjustable spanner;630
ILSVRC2010_val_00016486.JPEG;okra;105
ILSVRC2010_val_00016487.JPEG;nymphalid, nymphalid butterfly, brush-footed butterfly, four-footed butterfly;323
ILSVRC2010_val_00016488.JPEG;cliff dwelling;862
ILSVRC2010_val_00016489.JPEG;tent, collapsible shelter;875
ILSVRC2010_val_00016490.JPEG;maillot, tank suit;908
ILSVRC2010_val_00016491.JPEG;terrapin;454
ILSVRC2010_val_00016492.JPEG;blue daisy, blue marguerite, Felicia amelloides;145
ILSVRC2010_val_00016493.JPEG;hamper;696
ILSVRC2010_val_00016494.JPEG;garage;834
ILSVRC2010_val_00016495.JPEG;shrimp;300
ILSVRC2010_val_00016496.JPEG;volleyball;751
ILSVRC2010_val_00016497.JPEG;photocopier;768
ILSVRC2010_val_00016498.JPEG;kapok, ceiba tree, silk-cotton tree, white silk-cotton tree, Bombay ceiba, God tree, Ceiba pentandra;243
ILSVRC2010_val_00016499.JPEG;cornflower, bachelors button, bluebottle, Centaurea cyanus;139
ILSVRC2010_val_00016500.JPEG;dendrobium;161
ILSVRC2010_val_00016501.JPEG;steam locomotive;666
ILSVRC2010_val_00016502.JPEG;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;417
ILSVRC2010_val_00016503.JPEG;common marigold, pot marigold, ruddles, Scotch marigold, Calendula officinalis;137
ILSVRC2010_val_00016504.JPEG;whiptail, whiptail lizard;459
ILSVRC2010_val_00016505.JPEG;bag, traveling bag, travelling bag, grip, suitcase;731
ILSVRC2010_val_00016506.JPEG;globe amaranth, bachelors button, Gomphrena globosa;117
ILSVRC2010_val_00016507.JPEG;television, television system;827
ILSVRC2010_val_00016508.JPEG;fountain pen;649
ILSVRC2010_val_00016509.JPEG;dishrag, dishcloth;882
ILSVRC2010_val_00016510.JPEG;gown;955
ILSVRC2010_val_00016511.JPEG;lizard orchid, Himantoglossum hircinum;166
ILSVRC2010_val_00016512.JPEG;warplane, military plane;778
ILSVRC2010_val_00016513.JPEG;drum, membranophone, tympan;504
ILSVRC2010_val_00016514.JPEG;china cabinet, china closet;804
ILSVRC2010_val_00016515.JPEG;Oregon maple, big-leaf maple, Acer macrophyllum;255
ILSVRC2010_val_00016516.JPEG;car mirror;588
ILSVRC2010_val_00016517.JPEG;Irish setter, red setter;357
ILSVRC2010_val_00016518.JPEG;corkscrew, bottle screw;623
ILSVRC2010_val_00016519.JPEG;ant, emmet, pismire;310
ILSVRC2010_val_00016520.JPEG;white wolf, Arctic wolf, Canis lupus tundrarum;441
ILSVRC2010_val_00016521.JPEG;fur coat;923
ILSVRC2010_val_00016522.JPEG;king snake, kingsnake;471
ILSVRC2010_val_00016523.JPEG;bonsai;193
ILSVRC2010_val_00016524.JPEG;freight car;658
ILSVRC2010_val_00016525.JPEG;pineapple, ananas;21
ILSVRC2010_val_00016526.JPEG;valley, vale;70
ILSVRC2010_val_00016527.JPEG;pomegranate;32
ILSVRC2010_val_00016528.JPEG;squirrel monkey, Saimiri sciureus;403
ILSVRC2010_val_00016529.JPEG;black grouse;385
ILSVRC2010_val_00016530.JPEG;hair slide;593
ILSVRC2010_val_00016531.JPEG;dial telephone, dial phone;765
ILSVRC2010_val_00016532.JPEG;pocketknife, pocket knife;613
ILSVRC2010_val_00016533.JPEG;cheetah, chetah, Acinonyx jubatus;450
ILSVRC2010_val_00016534.JPEG;barnacle, cirriped, cirripede;301
ILSVRC2010_val_00016535.JPEG;downy birch, white birch, Betula pubescens;210
ILSVRC2010_val_00016536.JPEG;totem pole;849
ILSVRC2010_val_00016537.JPEG;tricycle, trike, velocipede;690
ILSVRC2010_val_00016538.JPEG;teapot;638
ILSVRC2010_val_00016539.JPEG;live oak;204
ILSVRC2010_val_00016540.JPEG;fire engine, fire truck;681
ILSVRC2010_val_00016541.JPEG;rain tree, saman, monkeypod, monkey pod, zaman, zamang, Albizia saman;198
ILSVRC2010_val_00016542.JPEG;fur coat;923
ILSVRC2010_val_00016543.JPEG;monitor;761
ILSVRC2010_val_00016544.JPEG;spider web, spiders web;608
ILSVRC2010_val_00016545.JPEG;bearskin, busby, shako;944
ILSVRC2010_val_00016546.JPEG;container ship, containership, container vessel;789
ILSVRC2010_val_00016547.JPEG;crossword puzzle, crossword;744
ILSVRC2010_val_00016548.JPEG;beacon, lighthouse, beacon light, pharos;879
ILSVRC2010_val_00016549.JPEG;crane;564
ILSVRC2010_val_00016550.JPEG;agama;460
ILSVRC2010_val_00016551.JPEG;stinkhorn, carrion fungus;269
ILSVRC2010_val_00016552.JPEG;tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui;484
ILSVRC2010_val_00016553.JPEG;celandine poppy, wood poppy, Stylophorum diphyllum;129
ILSVRC2010_val_00016554.JPEG;bumper car, Dodgem;776
ILSVRC2010_val_00016555.JPEG;New Zealand beech;203
ILSVRC2010_val_00016556.JPEG;bell;524
ILSVRC2010_val_00016557.JPEG;reflex camera;755
ILSVRC2010_val_00016558.JPEG;coffee bean, coffee berry, coffee;89
ILSVRC2010_val_00016559.JPEG;can opener, tin opener;624
ILSVRC2010_val_00016560.JPEG;buttress, buttressing;878
ILSVRC2010_val_00016561.JPEG;veronica, speedwell;192
ILSVRC2010_val_00016562.JPEG;jumper, pinafore, pinny;954
ILSVRC2010_val_00016563.JPEG;sax, saxophone;522
ILSVRC2010_val_00016564.JPEG;scorpion;279
ILSVRC2010_val_00016565.JPEG;trowel;629
ILSVRC2010_val_00016566.JPEG;lipstick, lip rouge;772
ILSVRC2010_val_00016567.JPEG;custard apple;26
ILSVRC2010_val_00016568.JPEG;rain tree, saman, monkeypod, monkey pod, zaman, zamang, Albizia saman;198
ILSVRC2010_val_00016569.JPEG;fiddler crab;294
ILSVRC2010_val_00016570.JPEG;dome;961
ILSVRC2010_val_00016571.JPEG;microwave, microwave oven;990
ILSVRC2010_val_00016572.JPEG;hand glass, simple microscope, magnifying glass;553
ILSVRC2010_val_00016573.JPEG;coneflower;144
ILSVRC2010_val_00016574.JPEG;crib, cot;800
ILSVRC2010_val_00016575.JPEG;Model T;675
ILSVRC2010_val_00016576.JPEG;pay-phone, pay-station;764
ILSVRC2010_val_00016577.JPEG;rotisserie;992
ILSVRC2010_val_00016578.JPEG;croquet ball;738
ILSVRC2010_val_00016579.JPEG;medicine chest, medicine cabinet;805
ILSVRC2010_val_00016580.JPEG;nail polish, nail enamel, nail varnish;773
ILSVRC2010_val_00016581.JPEG;striped bass, striper, Roccus saxatilis, rockfish;496
ILSVRC2010_val_00016582.JPEG;juniper berry;81
ILSVRC2010_val_00016583.JPEG;bonsai;193
ILSVRC2010_val_00016584.JPEG;mug;720
ILSVRC2010_val_00016585.JPEG;goblet;723
ILSVRC2010_val_00016586.JPEG;button;592
ILSVRC2010_val_00016587.JPEG;pepper tree, molle, Peruvian mastic tree, Schinus molle;233
ILSVRC2010_val_00016588.JPEG;abacus;568
ILSVRC2010_val_00016589.JPEG;lentil;102
ILSVRC2010_val_00016590.JPEG;pajama, pyjama;912
ILSVRC2010_val_00016591.JPEG;pool table, billiard table, snooker table;743
ILSVRC2010_val_00016592.JPEG;scissors, pair of scissors;618
ILSVRC2010_val_00016593.JPEG;church, church building;837
ILSVRC2010_val_00016594.JPEG;centipede;288
ILSVRC2010_val_00016595.JPEG;totem pole;849
ILSVRC2010_val_00016596.JPEG;grapefruit;18
ILSVRC2010_val_00016597.JPEG;iron tree, iron-tree, ironwood, ironwood tree;247
ILSVRC2010_val_00016598.JPEG;barbell;739
ILSVRC2010_val_00016599.JPEG;knee pad;902
ILSVRC2010_val_00016600.JPEG;ear, spike, capitulum;86
ILSVRC2010_val_00016601.JPEG;Bouvier des Flandres, Bouviers des Flandres;375
ILSVRC2010_val_00016602.JPEG;golf ball;732
ILSVRC2010_val_00016603.JPEG;binder, ring-binder;966
ILSVRC2010_val_00016604.JPEG;holster;976
ILSVRC2010_val_00016605.JPEG;jumper, pinafore, pinny;954
ILSVRC2010_val_00016606.JPEG;bee;311
ILSVRC2010_val_00016607.JPEG;shin guard, shinpad;901
ILSVRC2010_val_00016608.JPEG;Arctic fox, white fox, Alopex lagopus;438
ILSVRC2010_val_00016609.JPEG;mink;421
ILSVRC2010_val_00016610.JPEG;scorpion;279
ILSVRC2010_val_00016611.JPEG;dusty miller, silver-lace, silver lace, Tanacetum ptarmiciflorum, Chrysanthemum ptarmiciflorum;134
ILSVRC2010_val_00016612.JPEG;dingo, warrigal, warragal, Canis dingo;432
ILSVRC2010_val_00016613.JPEG;head cabbage;50
ILSVRC2010_val_00016614.JPEG;lemon;17
ILSVRC2010_val_00016615.JPEG;bean;93
ILSVRC2010_val_00016616.JPEG;pickup, pickup truck;683
ILSVRC2010_val_00016617.JPEG;moth orchid, moth plant;175
ILSVRC2010_val_00016618.JPEG;sorrel tree, sourwood, titi, Oxydendrum arboreum;246
ILSVRC2010_val_00016619.JPEG;kumquat;16
